,amount_donated,control_number,months_since_origin,donor_age,in_house,urbanicity,ses,cluster_code,home_owner,donor_gender,income_group,published_phone,overlay_source,mor_hit_rate,wealth_rating,median_home_value,median_household_income,pct_owner_occupied,per_capita_income,pct_attribute1,pct_attribute2,pct_attribute3,pct_attribute4,pep_star,recent_star_status,recency_status_96nk,frequency_status_97nk,recent_response_prop,recent_avg_gift_amt,recent_card_response_prop,recent_avg_card_gift_amt,recent_response_count,recent_card_response_count,months_since_last_prom_resp,lifetime_card_prom,lifetime_prom,lifetime_gift_amount,lifetime_gift_count,lifetime_avg_gift_amt,lifetime_gift_range,lifetime_max_gift_amt,lifetime_min_gift_amt,last_gift_amt,card_prom_12,number_prom_12,months_since_last_gift,months_since_first_gift,file_avg_gift,file_card_gift
98,0.0,836,65,86.0,0,S,1,13,H,M,6.0,1,B,10,9.0,1638,703,79,37099,2,60,35,63,0,0,A,1,0.111,29.0,0.0,0.0,2,0,26.0,18,45,148.0,6,24.67,16.0,31.0,15.0,31.0,3,7,26,64,24.67,1
99,0.0,867,77,52.0,0,C,2,26,H,M,5.0,1,B,2,4.0,923,253,14,20273,0,20,13,56,0,0,A,1,0.059000000000000004,18.0,0.0,0.0,1,0,17.0,23,63,93.0,7,13.29,8.0,18.0,10.0,18.0,5,14,17,77,13.29,2
100,40.0,894,65,57.0,0,C,2,27,H,M,5.0,1,B,12,7.0,860,392,89,13088,0,40,39,20,1,1,S,4,0.5,19.4,0.455,18.8,10,5,12.0,36,105,580.0,34,17.06,20.0,25.0,5.0,21.0,11,35,4,64,17.06,12
101,0.0,898,77,78.0,0,R,2,49,H,F,2.0,1,B,0,0.0,388,290,86,12373,0,29,34,28,1,1,S,2,0.19,9.75,0.2,10.0,4,2,19.0,28,76,122.0,18,6.78,8.0,11.0,3.0,10.0,6,15,19,67,6.78,6
102,0.0,903,41,60.0,0,C,2,25,U,F,1.0,0,B,4,5.0,528,196,42,9075,10,19,36,10,1,0,A,3,0.222,5.75,0.5,5.75,4,4,16.0,13,33,42.0,10,4.2,9.0,10.0,1.0,5.0,6,14,16,64,4.2,4
103,0.0,905,65,65.0,0,T,1,35,H,M,4.0,1,B,11,7.0,1629,483,87,15317,0,26,35,30,0,0,A,1,0.063,15.0,0.0,0.0,1,0,18.0,18,54,51.0,5,10.2,10.0,15.0,5.0,15.0,4,14,18,64,10.2,1
104,0.0,908,65,57.0,0,T,2,38,H,F,7.0,1,B,38,5.0,665,279,59,12235,4,44,45,12,0,0,A,1,0.095,19.0,0.0,0.0,2,0,21.0,27,70,155.0,12,12.92,17.0,21.0,4.0,20.0,8,18,21,64,12.92,2
105,0.0,917,101,47.0,0,S,1,11,H,M,4.0,0,B,5,7.0,715,395,48,14175,0,29,75,10,1,0,A,1,0.14300000000000002,11.67,0.2,12.5,3,2,20.0,35,89,194.0,20,9.7,15.0,20.0,5.0,10.0,7,17,20,90,9.7,6
106,0.0,919,77,57.0,0,S,1,13,H,M,1.0,1,B,2,8.0,925,354,89,17549,0,43,32,33,1,1,S,3,0.263,6.8,0.444,6.75,5,4,18.0,21,52,79.0,12,6.58,5.0,10.0,5.0,7.0,6,13,18,69,6.58,9
107,12.0,931,65,50.0,0,R,2,49,H,M,1.0,0,P,0,2.0,646,239,79,10757,0,27,40,31,1,0,A,4,0.409,5.78,0.455,5.8,9,5,11.0,32,85,153.0,30,5.1,4.0,7.0,3.0,7.0,10,24,11,64,5.1,9
108,10.0,959,89,53.0,0,C,2,28,H,F,7.0,1,B,6,8.0,586,349,89,15304,0,32,35,47,1,0,A,1,0.17600000000000002,10.0,0.375,10.0,3,3,24.0,27,71,73.0,10,7.3,10.0,15.0,5.0,15.0,4,10,24,88,7.3,8
109,0.0,968,65,39.0,0,S,3,21,H,F,6.0,1,B,5,3.0,378,233,63,8807,0,32,32,41,0,0,A,1,0.1,15.0,0.111,10.0,2,1,18.0,23,59,63.0,7,9.0,15.0,20.0,5.0,20.0,6,17,18,61,9.0,2
110,0.0,970,77,60.0,0,R,2,45,U,F,1.0,0,P,0,5.0,529,163,69,8222,0,37,19,43,1,0,A,4,0.2,5.25,0.33299999999999996,5.0,4,3,16.0,30,76,91.0,18,5.06,1.0,6.0,5.0,5.0,6,16,16,65,5.06,9
111,8.0,971,29,57.0,0,T,2,39,H,F,6.0,1,B,6,5.0,695,222,67,9991,24,35,26,12,1,1,S,4,0.5,8.2,0.6,8.83,10,6,15.0,27,68,150.0,20,7.5,8.0,13.0,5.0,8.0,11,24,4,63,7.5,7
112,0.0,985,89,82.0,0,S,1,12,H,F,5.0,1,B,6,9.0,1001,584,98,18826,1,30,29,25,1,1,S,2,0.15,13.33,0.182,12.5,3,2,24.0,23,62,110.0,10,11.0,10.0,15.0,5.0,15.0,6,15,18,88,11.0,5
113,3.0,987,89,54.0,0,S,1,14,H,F,7.0,1,B,19,5.0,2140,773,97,33069,0,38,33,24,1,1,S,4,0.529,3.33,0.75,4.0,9,6,11.0,31,83,79.0,21,3.76,5.0,7.0,2.0,4.0,12,28,7,82,3.76,10
114,21.0,1006,137,66.0,0,R,2,46,H,F,5.0,0,B,20,3.0,385,207,78,12419,0,25,36,38,1,1,S,1,0.318,15.29,0.364,15.75,7,4,16.0,44,115,530.0,35,15.14,23.0,26.0,3.0,15.0,11,31,6,127,15.14,16
115,0.0,1007,137,66.0,0,R,3,51,H,F,5.0,1,P,0,0.0,266,142,62,7906,0,29,36,31,1,1,S,3,0.42100000000000004,7.75,0.7,7.71,8,7,17.0,45,116,276.0,46,6.0,7.0,10.0,3.0,9.0,8,23,17,131,6.0,25
116,15.0,1012,137,75.0,0,T,1,35,H,M,5.0,0,B,1,9.0,1133,430,80,26361,0,32,40,55,1,1,S,2,0.35,15.43,0.455,16.6,7,5,17.0,45,114,342.0,28,12.21,15.0,20.0,5.0,13.0,11,28,5,122,12.21,17
117,0.0,1030,137,39.0,0,R,2,49,H,F,2.0,1,B,0,1.0,459,315,94,10114,0,34,45,27,1,1,S,3,0.389,9.14,0.5,9.4,7,5,20.0,33,91,269.0,50,5.38,10.0,12.0,2.0,9.0,4,11,20,130,5.38,22
118,12.0,1034,77,60.0,0,C,1,23,H,M,4.0,1,B,16,6.0,1416,255,72,17990,0,55,17,63,0,0,A,3,0.33299999999999996,13.29,0.364,12.0,7,4,19.0,35,96,271.0,22,12.32,14.0,17.0,3.0,15.0,11,25,18,75,12.32,8
119,8.0,1042,113,60.0,0,T,1,34,H,M,5.0,1,B,10,7.0,826,314,64,14958,0,45,22,43,1,0,A,4,0.263,10.6,0.33299999999999996,13.0,5,3,15.0,25,67,147.0,16,9.19,12.0,15.0,3.0,9.0,4,11,15,105,9.19,9
120,0.0,1048,137,50.0,0,R,1,42,H,M,5.0,1,B,4,7.0,585,250,73,10739,0,39,46,32,1,14,A,1,0.048,22.0,0.0,0.0,1,0,18.0,35,86,202.0,29,6.97,19.0,22.0,3.0,22.0,6,16,18,126,6.97,14
121,8.0,1054,137,60.0,0,T,2,38,U,F,5.0,0,M,0,5.0,1161,197,36,12764,0,17,29,71,1,1,S,3,0.294,7.8,0.28600000000000003,7.0,5,2,19.0,30,75,126.0,20,6.3,7.0,10.0,3.0,9.0,5,12,19,129,6.3,11
122,5.0,1064,125,69.0,0,S,1,14,U,M,5.0,0,M,0,8.0,1437,583,97,18207,0,24,55,6,1,1,S,3,0.318,8.57,0.182,10.0,7,2,14.0,41,108,234.0,25,9.36,7.0,12.0,5.0,5.0,11,30,7,121,9.36,15
123,5.0,1068,137,66.0,0,S,1,14,H,F,6.0,0,P,0,9.0,3528,814,96,25564,0,36,27,28,1,1,S,4,0.28600000000000003,5.83,0.545,5.83,6,6,20.0,34,100,265.0,43,6.16,7.0,10.0,3.0,5.0,5,19,18,126,6.16,25
124,0.0,1074,65,50.0,0,R,2,44,U,F,6.0,1,M,1,6.0,780,333,82,12811,0,29,37,20,0,0,A,1,0.111,14.5,0.111,14.0,2,1,26.0,24,65,81.0,7,11.57,10.0,15.0,5.0,15.0,6,16,26,60,11.57,3
125,0.0,1085,125,63.0,0,R,2,44,H,F,4.0,1,B,25,7.0,714,437,87,14003,0,33,27,21,1,4,A,1,0.35,11.43,0.6,11.67,7,6,12.0,34,92,284.0,26,10.92,20.0,25.0,5.0,15.0,5,16,12,124,10.92,16
126,15.0,1092,77,69.0,0,U,1,03,H,M,6.0,1,P,0,9.0,5817,931,84,91576,0,27,8,52,1,4,A,1,0.429,10.56,0.6,11.67,9,6,11.0,34,100,315.0,32,9.84,19.0,20.0,1.0,10.0,10,27,6,76,9.84,15
127,20.0,1101,101,55.0,0,R,2,43,H,F,4.0,0,P,0,2.0,483,198,71,9290,0,33,33,35,1,5,A,2,0.4,14.88,0.364,13.75,8,4,13.0,37,104,278.0,24,11.58,17.0,20.0,3.0,15.0,11,27,9,92,11.58,13
128,11.0,1102,137,86.0,0,X,5,54,U,M,4.0,0,M,0,6.0,882,380,73,18642,0,0,0,0,1,1,S,4,0.526,13.6,0.545,14.5,10,6,17.0,40,105,374.0,33,11.33,12.0,16.0,4.0,12.0,11,29,5,131,11.33,16
129,0.0,1154,29,78.0,0,U,3,08,U,F,5.0,1,M,0,5.0,1131,403,50,17593,0,19,57,20,0,0,A,1,0.125,12.5,0.33299999999999996,12.5,2,2,24.0,10,29,35.0,3,11.67,15.0,20.0,5.0,20.0,4,10,24,59,11.67,2
130,0.0,1196,53,32.0,0,U,1,01,U,M,1.0,1,B,3,5.0,1348,613,83,20525,0,0,0,0,1,0,A,4,0.35,4.57,0.455,4.4,7,5,16.0,33,79,82.0,20,4.1,7.0,9.0,2.0,5.0,11,22,16,57,4.1,9
131,0.0,1198,17,56.0,0,S,1,12,H,M,7.0,1,B,1,5.0,2491,498,90,17576,1,41,20,25,0,0,F,1,0.2,13.33,0.14300000000000002,15.0,3,1,17.0,15,46,65.0,5,13.0,5.0,15.0,10.0,15.0,5,19,5,57,13.0,2
132,0.0,1245,89,79.0,0,S,2,16,H,F,2.0,0,P,0,6.0,728,330,57,13621,0,33,33,43,0,0,A,1,0.105,15.0,0.25,15.0,2,2,16.0,36,96,165.0,13,12.69,15.0,20.0,5.0,15.0,10,25,9,79,12.69,6
133,32.0,1249,77,60.0,0,S,2,20,U,M,5.0,1,M,0,5.0,1435,423,82,18160,0,43,27,42,1,0,A,1,0.23800000000000002,11.4,0.3,13.33,5,3,13.0,35,88,122.0,13,9.38,17.0,20.0,3.0,11.0,11,23,7,69,9.38,7
134,30.0,1254,65,49.0,0,S,1,14,H,M,5.0,1,P,0,5.0,1102,613,90,20557,0,22,69,5,0,0,A,1,0.063,25.0,0.0,0.0,1,0,26.0,14,36,75.0,3,25.0,0.0,25.0,25.0,25.0,4,11,26,56,25.0,1
135,0.0,1258,125,63.0,0,U,2,06,U,M,2.0,1,B,1,8.0,876,473,90,16469,1,37,39,21,0,0,A,1,0.055999999999999994,21.0,0.125,21.0,1,1,18.0,27,75,99.0,11,9.0,16.0,21.0,5.0,21.0,5,14,18,110,9.0,3
136,0.0,1264,29,71.0,0,C,2,28,H,M,2.0,1,M,11,5.0,689,288,70,14904,0,41,13,56,0,0,N,1,0.091,15.0,0.2,15.0,1,1,23.0,9,24,20.0,2,10.0,10.0,15.0,5.0,15.0,3,8,23,56,10.0,1
137,0.0,1280,137,71.0,0,R,1,42,H,M,7.0,1,B,18,0.0,1881,426,72,20138,0,24,49,12,1,0,A,2,0.22699999999999998,29.2,0.182,27.0,5,2,18.0,34,82,282.0,13,21.69,30.0,35.0,5.0,30.0,6,15,18,121,21.69,7
138,0.0,1287,65,60.0,0,S,1,11,U,M,5.0,0,M,0,5.0,0,0,0,0,0,0,0,0,0,0,A,2,0.188,25.0,0.111,30.0,3,1,18.0,25,60,155.0,6,25.83,10.0,30.0,20.0,25.0,11,26,18,57,25.83,2
139,15.0,1292,29,47.0,0,C,2,29,H,M,5.0,0,B,0,5.0,692,203,74,14602,0,44,5,67,1,0,A,2,0.188,9.0,0.25,10.0,3,2,18.0,15,40,38.0,5,7.6,10.0,15.0,5.0,7.0,6,15,18,57,7.6,2
140,2.0,1293,101,75.0,0,S,2,18,H,F,2.0,0,B,10,5.0,917,462,94,14229,0,22,24,35,1,0,A,4,0.23800000000000002,4.8,0.3,4.33,5,3,20.0,27,71,74.0,14,5.29,7.0,10.0,3.0,5.0,6,13,20,92,5.29,8
141,0.0,1298,89,80.0,0,T,2,38,H,M,4.0,0,P,0,8.0,2459,309,47,17969,0,27,15,67,1,0,A,4,0.35,19.71,0.455,18.6,7,5,21.0,38,99,311.0,22,14.14,25.0,30.0,5.0,20.0,11,30,18,89,14.14,9
142,0.0,1304,137,85.0,0,R,3,53,U,F,1.0,0,P,0,0.0,1259,263,43,9748,0,11,26,42,1,3,A,1,0.33299999999999996,9.43,0.4,9.0,7,4,19.0,46,111,193.0,26,7.42,9.0,11.0,2.0,10.0,10,22,19,126,7.42,17
143,14.0,1322,77,54.0,0,U,2,05,U,F,3.0,0,B,2,7.0,376,397,72,15260,0,25,45,35,1,0,A,2,0.19,13.5,0.2,13.0,4,2,24.0,36,94,174.0,14,12.43,5.0,15.0,10.0,14.0,11,25,7,73,12.43,5
144,0.0,1325,53,59.0,0,S,2,20,H,M,3.0,0,P,0,6.0,1027,331,53,13701,0,29,18,40,0,0,A,1,0.182,26.25,0.091,25.0,4,1,18.0,33,80,210.0,9,23.33,25.0,30.0,5.0,25.0,9,23,5,55,23.33,2
145,0.0,1329,29,65.0,0,X,5,54,U,M,6.0,0,P,0,5.0,745,259,59,9966,0,0,0,0,0,0,N,3,0.231,13.33,0.14300000000000002,10.0,3,1,17.0,13,36,45.0,4,11.25,11.0,16.0,5.0,14.0,6,17,17,55,11.25,1
146,0.0,1334,53,60.0,0,C,1,24,U,M,5.0,0,M,0,7.0,1138,537,72,18770,12,35,56,6,0,0,A,1,0.059000000000000004,40.0,0.0,0.0,1,0,25.0,17,39,120.0,3,40.0,0.0,40.0,40.0,40.0,6,12,25,54,40.0,1
147,0.0,1348,65,60.0,0,U,1,01,U,U,5.0,0,M,0,5.0,2750,599,42,60625,0,32,18,51,0,0,A,4,0.235,10.5,0.25,10.0,4,2,17.0,21,62,77.0,8,9.63,6.0,11.0,5.0,10.0,6,18,15,57,9.63,3
148,0.0,1350,65,60.0,0,T,1,35,H,M,5.0,1,B,7,9.0,901,441,89,17670,2,48,55,23,1,19,A,1,0.053,25.0,0.0,0.0,1,0,18.0,27,66,112.0,8,14.0,30.0,33.0,3.0,25.0,6,15,18,65,14.0,2
149,15.0,1357,137,40.0,0,S,2,17,H,F,5.0,0,B,0,5.0,889,328,36,13456,1,25,48,7,1,1,S,3,0.455,13.9,0.545,14.5,10,6,15.0,41,102,224.0,21,10.67,22.0,27.0,5.0,18.0,11,29,15,126,10.67,9
150,0.0,1368,65,71.0,0,R,2,43,U,F,2.0,0,P,0,1.0,1721,618,95,21855,1,27,35,26,1,1,S,3,0.4,13.5,0.273,14.0,8,3,18.0,33,83,259.0,23,11.26,15.0,20.0,5.0,10.0,8,23,9,56,11.26,9
151,35.0,1371,53,75.0,0,S,1,13,U,F,5.0,0,M,0,8.0,2753,504,77,24127,0,30,27,35,0,0,A,3,0.158,20.0,0.111,20.0,3,1,19.0,20,50,100.0,5,20.0,0.0,20.0,20.0,20.0,6,14,19,53,20.0,2
152,0.0,1396,113,49.0,0,S,2,17,H,M,1.0,0,P,0,5.0,730,247,70,15385,19,38,31,18,1,1,S,4,0.263,17.4,0.3,15.67,5,3,17.0,34,92,352.0,24,14.67,15.0,20.0,5.0,12.0,6,16,17,112,14.67,12
153,0.0,1397,65,51.0,0,S,1,12,H,M,4.0,1,B,5,9.0,1024,475,81,18143,0,23,32,27,0,0,A,3,0.21100000000000002,11.75,0.3,11.67,4,3,17.0,32,81,104.0,10,10.4,10.0,15.0,5.0,15.0,11,24,17,57,10.4,6
154,0.0,1400,137,60.0,0,S,1,11,H,M,7.0,1,B,18,6.0,1805,759,79,31663,1,33,54,21,1,1,S,3,0.42100000000000004,8.38,0.545,7.0,8,6,24.0,36,88,157.0,29,5.41,15.0,17.0,2.0,9.0,6,17,24,131,5.41,18
155,0.0,1414,77,69.0,0,T,2,39,H,M,5.0,1,P,0,5.0,465,314,63,11769,0,23,29,9,1,0,A,1,0.16699999999999998,22.5,0.0,0.0,2,0,9.0,21,67,119.0,7,17.0,15.0,25.0,10.0,25.0,5,21,9,76,17.0,4
156,0.0,1419,101,72.0,0,R,3,51,H,M,2.0,0,B,0,4.0,466,266,86,11133,0,25,27,23,0,0,A,1,0.095,17.5,0.0,0.0,2,0,26.0,27,68,105.0,8,13.13,15.0,20.0,5.0,20.0,5,13,26,92,13.13,3
157,0.0,1431,53,76.0,0,R,2,49,H,M,2.0,0,P,0,2.0,412,297,80,12061,0,33,32,19,1,0,A,4,0.381,10.38,0.3,11.67,8,3,15.0,27,69,135.0,17,7.94,16.0,19.0,3.0,19.0,9,23,15,52,7.94,5
158,0.0,1434,65,33.0,0,S,2,20,U,F,2.0,1,P,0,7.0,928,387,86,18255,0,23,33,16,1,0,A,1,0.318,14.29,0.455,14.0,7,5,25.0,33,83,282.0,19,14.84,10.0,20.0,10.0,15.0,11,23,25,57,14.84,10
159,24.0,1442,29,38.0,0,C,1,24,H,F,5.0,1,B,4,5.0,1602,459,70,18855,2,25,40,27,1,0,A,2,0.42100000000000004,20.13,0.6,20.17,8,6,17.0,26,78,350.0,19,18.42,15.0,25.0,10.0,25.0,11,32,6,53,18.42,10
160,0.0,1468,29,60.0,0,U,3,08,U,F,5.0,0,M,0,5.0,1395,190,59,7178,0,14,13,16,1,1,S,3,0.42100000000000004,6.38,0.5,5.4,8,5,20.0,26,66,98.0,16,6.13,6.0,11.0,5.0,10.0,11,24,18,53,6.13,6
161,0.0,1477,65,60.0,0,X,5,54,U,M,5.0,0,P,0,5.0,1287,418,75,18427,0,0,0,0,0,0,A,3,0.158,14.33,0.111,14.0,3,1,17.0,24,66,106.0,8,13.25,6.0,16.0,10.0,14.0,6,18,17,55,13.25,2
162,0.0,1480,65,60.0,0,U,3,09,U,F,1.0,0,B,23,3.0,1507,421,84,12044,0,22,34,48,1,0,A,1,0.21100000000000002,33.75,0.1,35.0,4,1,15.0,28,69,330.0,10,33.0,5.0,35.0,30.0,35.0,9,20,7,57,33.0,3
163,0.0,1485,65,47.0,0,C,1,24,H,F,3.0,0,P,0,7.0,1930,466,80,16892,2,41,34,4,0,0,A,1,0.091,19.5,0.182,19.5,2,2,17.0,25,64,78.46,7,11.21,18.0,23.0,5.0,23.0,6,14,17,56,11.21,3
164,0.0,1493,137,49.0,0,S,1,11,H,M,6.0,0,B,9,6.0,1904,568,78,23814,0,33,39,18,1,11,A,1,0.263,9.0,0.375,9.0,5,3,15.0,40,108,170.0,23,7.39,8.0,11.0,3.0,9.0,8,20,15,127,7.39,16
165,0.0,1495,125,49.0,0,S,1,13,H,F,5.0,1,B,51,9.0,5856,976,85,33638,0,28,38,37,1,0,A,1,0.091,92.5,0.091,100.0,2,1,18.0,37,94,595.0,10,59.5,75.0,100.0,25.0,100.0,6,17,18,123,59.5,6
166,0.0,1499,41,61.0,0,S,1,14,U,M,5.0,0,M,0,5.0,2132,632,92,27547,0,43,37,20,1,0,A,3,0.42100000000000004,20.75,0.3,20.33,8,3,15.0,27,74,330.0,19,17.37,20.0,25.0,5.0,15.0,11,29,15,53,17.37,6
167,0.0,1502,65,51.0,0,S,1,14,H,F,7.0,0,P,0,9.0,1765,542,94,19984,0,30,34,28,0,0,A,1,0.091,15.0,0.0,0.0,1,0,18.0,16,45,47.0,4,11.75,5.0,15.0,10.0,15.0,4,12,18,57,11.75,2
168,0.0,1505,41,60.0,0,R,2,44,U,M,5.0,0,M,0,5.0,856,176,26,12868,0,39,38,27,0,0,A,2,0.23800000000000002,14.0,0.4,15.0,5,4,19.0,26,69,103.0,8,12.88,10.0,20.0,10.0,10.0,11,25,19,52,12.88,4
169,10.0,1544,53,45.0,0,S,1,11,H,F,7.0,1,P,0,7.0,3260,509,79,19165,11,26,42,17,0,0,A,1,0.063,20.0,0.0,0.0,1,0,18.0,17,45,52.0,4,13.0,10.0,20.0,10.0,20.0,6,14,18,52,13.0,2
170,0.0,1548,53,68.0,0,T,1,35,H,M,7.0,0,M,1,9.0,1679,776,93,26873,0,21,34,0,0,0,A,1,0.067,25.0,0.0,0.0,1,0,26.0,11,33,75.0,3,25.0,0.0,25.0,25.0,25.0,4,11,26,49,25.0,0
171,50.0,1549,53,81.0,0,S,1,13,U,M,5.0,0,M,0,9.0,5863,1500,85,174523,0,41,7,75,0,0,A,1,0.067,50.0,0.14300000000000002,50.0,1,1,24.0,12,35,150.0,3,50.0,0.0,50.0,50.0,50.0,6,13,24,49,50.0,1
172,25.0,1556,41,49.0,0,C,2,25,U,F,1.0,0,P,0,3.0,2167,346,92,27423,0,17,55,18,0,0,E,1,0.067,15.0,0.0,0.0,1,0,15.0,12,39,49.0,4,12.25,5.0,15.0,10.0,15.0,2,10,15,49,12.25,1
173,0.0,1611,137,78.0,0,C,3,31,H,M,1.0,1,B,33,4.0,409,114,40,8565,1,36,21,43,1,5,A,1,0.22699999999999998,13.2,0.364,15.0,5,4,18.0,44,108,227.0,26,8.73,18.0,20.0,2.0,5.0,9,22,4,128,8.73,17
174,15.0,1617,29,75.0,0,S,1,13,H,F,4.0,0,B,30,5.0,5970,1386,94,62822,0,38,16,69,1,0,A,3,0.316,11.67,0.5,12.0,6,5,11.0,24,63,112.0,11,10.18,15.0,20.0,5.0,11.0,11,28,6,45,10.18,7
175,0.0,1628,17,55.0,0,X,5,54,U,F,1.0,0,B,28,5.0,701,241,48,11437,0,0,0,0,0,0,E,1,0.1,15.0,0.16699999999999998,15.0,1,1,15.0,9,25,20.0,2,10.0,10.0,15.0,5.0,15.0,2,8,15,44,10.0,2
176,0.0,1631,29,45.0,0,U,2,07,U,F,3.0,0,P,0,5.0,720,188,28,10789,0,20,35,47,1,0,A,3,0.55,18.55,0.636,19.14,11,7,15.0,26,70,306.0,20,15.3,20.0,25.0,5.0,20.0,11,28,5,44,15.3,11
177,0.0,1635,89,47.0,0,S,1,14,U,M,5.0,1,M,0,9.0,3453,1103,84,48827,0,26,51,11,1,0,A,1,0.053,15.0,0.0,0.0,1,0,26.0,26,72,62.0,8,7.75,10.0,15.0,5.0,15.0,4,11,26,80,7.75,5
178,10.0,1646,101,50.0,0,C,3,30,H,M,5.0,0,B,29,0.0,675,163,28,7083,0,37,76,11,1,10,A,1,0.16699999999999998,8.33,0.125,10.0,3,1,17.0,34,85,121.0,16,7.56,12.0,15.0,3.0,10.0,5,14,17,103,7.56,8
179,0.0,1652,41,60.0,0,C,2,27,U,M,5.0,0,M,0,5.0,399,241,72,11333,0,33,34,36,0,0,A,1,0.095,26.0,0.182,26.0,2,2,20.0,22,56,112.0,5,22.4,12.0,27.0,15.0,27.0,6,16,20,40,22.4,4
180,0.0,1656,137,60.0,0,R,2,45,U,F,2.0,0,M,14,4.0,473,265,77,11454,0,16,37,32,1,1,S,4,0.5,6.5,0.545,5.83,10,6,18.0,45,104,162.0,24,6.75,11.0,12.0,1.0,5.0,11,25,18,123,6.75,14
181,40.0,1673,137,67.0,0,T,1,35,H,F,5.0,0,B,4,8.0,1033,427,85,12145,0,19,23,32,1,5,A,1,0.25,12.8,0.364,13.25,5,4,21.0,46,107,310.0,32,9.69,15.0,17.0,2.0,14.0,11,22,21,127,9.69,20
182,20.0,1685,29,67.0,0,R,2,46,U,U,5.0,0,M,0,5.0,1130,333,61,15654,1,36,29,38,0,0,A,1,0.235,14.0,0.375,15.33,4,3,22.0,17,38,56.0,4,14.0,16.0,26.0,10.0,26.0,7,17,22,33,14.0,3
183,0.0,1703,29,60.0,0,X,5,54,U,M,5.0,0,M,0,5.0,2158,308,48,13797,0,0,0,0,0,0,A,1,0.2,13.33,0.5,13.33,3,3,22.0,15,40,40.0,3,13.33,10.0,20.0,10.0,20.0,5,15,22,33,13.33,3
184,0.0,1709,29,78.0,0,C,3,31,H,M,1.0,1,B,13,5.0,532,163,27,13155,0,46,34,43,0,0,A,3,0.313,17.0,0.429,18.33,5,3,17.0,18,51,105.0,6,17.5,20.0,30.0,10.0,30.0,8,22,17,33,17.5,3
185,10.0,1722,125,45.0,0,C,1,24,H,M,7.0,1,B,5,8.0,1668,648,83,20187,0,16,82,0,1,0,A,1,0.33299999999999996,14.29,0.4,12.5,7,4,11.0,37,103,348.0,26,13.38,15.0,20.0,5.0,20.0,10,24,5,120,13.38,13
186,12.0,1731,29,79.0,0,S,1,13,H,M,5.0,1,B,23,5.0,1982,786,90,48843,0,48,11,67,1,0,A,2,0.5329999999999999,11.38,0.429,13.0,8,3,14.0,21,55,130.0,11,11.82,9.0,15.0,6.0,12.0,11,29,6,33,11.82,4
187,0.0,1742,29,76.0,0,T,2,36,H,F,2.0,1,B,13,5.0,521,304,80,13437,0,37,27,32,0,0,A,1,0.214,11.67,0.33299999999999996,10.0,3,2,19.0,15,38,35.0,3,11.67,5.0,15.0,10.0,15.0,5,15,19,33,11.67,2
188,0.0,1748,29,74.0,0,C,2,27,H,M,2.0,1,B,1,5.0,406,260,72,13017,3,36,37,27,0,0,A,1,0.111,26.0,0.125,25.0,2,1,19.0,18,48,67.0,3,22.33,12.0,27.0,15.0,27.0,7,18,19,33,22.33,2
189,0.0,1765,137,60.0,0,C,2,26,H,M,2.0,1,B,33,5.0,2262,227,59,14996,0,26,30,35,1,1,S,3,0.353,5.0,0.5,4.5,6,4,22.0,25,60,84.0,18,4.67,7.0,10.0,3.0,10.0,4,10,18,130,4.67,11
190,12.5,1779,41,60.0,0,T,3,41,U,M,5.0,0,M,0,5.0,417,131,27,6858,0,0,0,0,1,4,A,1,0.21100000000000002,14.25,0.33299999999999996,12.33,4,3,19.0,27,71,104.0,8,13.0,15.0,20.0,5.0,17.0,8,20,7,45,13.0,6
191,0.0,1789,65,79.0,0,C,3,33,U,M,1.0,1,B,2,8.0,613,157,51,15708,0,49,36,18,1,1,S,3,0.5,10.0,0.545,10.0,10,6,17.0,26,64,225.0,25,9.0,5.0,10.0,5.0,10.0,5,11,17,65,9.0,11
192,0.0,1794,89,60.0,0,X,5,54,U,U,1.0,1,P,0,4.0,950,244,67,9872,2,25,34,31,1,0,A,2,0.23800000000000002,11.0,0.4,11.25,5,4,17.0,41,104,214.0,19,11.26,15.0,20.0,5.0,15.0,11,25,17,89,11.26,9
193,10.0,1799,77,60.0,0,C,2,27,H,M,5.0,1,B,7,9.0,860,358,83,14984,0,35,22,13,1,0,A,4,0.381,7.25,0.6,7.67,8,6,16.0,32,88,194.0,21,9.24,13.0,16.0,3.0,9.0,11,25,4,75,9.24,12
194,0.0,1808,29,43.0,0,S,1,12,U,F,5.0,0,P,0,5.0,1072,517,91,22262,1,35,50,26,0,0,N,1,0.214,16.67,0.16699999999999998,20.0,3,1,23.0,15,39,50.0,3,16.67,10.0,20.0,10.0,20.0,6,15,23,32,16.67,1
195,0.0,1818,65,57.0,0,T,2,36,U,F,5.0,0,P,0,5.0,757,247,74,9829,0,42,29,38,1,13,A,1,0.095,18.0,0.1,20.0,2,1,28.0,28,73,118.0,11,10.73,15.0,20.0,5.0,15.0,8,22,18,57,10.73,6
196,0.0,1819,89,55.0,0,T,1,34,H,M,7.0,0,B,17,9.0,820,489,87,20659,5,21,46,17,1,4,A,1,0.381,8.88,0.5,8.4,8,5,19.0,33,85,196.0,26,7.54,9.0,12.0,3.0,10.0,8,20,18,88,7.54,13
